year,make,model,vclass,displ,tran,cyl,drive,fueltype,tcharger,scharger,guzzler,cty,hwy,cmb,pv,lv,country
2000,ford,Contour,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,31,25,90,13, United States
2000,ford,Contour,Compact Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,90,13, United States
2000,ford,Contour,Compact Cars,2.5,Manual 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,27,21,90,13, United States
2000,ford,Escort,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,31,26,87,13, United States
2000,ford,Escort,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,24,32,27,87,13, United States
2000,ford,Focus,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,30,26,93,12, United States
2000,ford,Focus,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,28,24,93,12, United States
2000,ford,Focus,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,24,32,27,93,12, United States
2000,ford,Focus,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,31,25,93,12, United States
2000,hyundai,Accent/Brio,Compact Cars,1.5,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,31,26,89,12, South Korea
2000,hyundai,Accent/Brio,Compact Cars,1.5,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,24,33,28,89,12, South Korea
2000,hyundai,Elantra,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,28,22,93,12, South Korea
2000,hyundai,Elantra,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,30,24,93,12, South Korea
2000,infiniti,G20,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,91,14, Japan
2000,infiniti,G20,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,29,24,91,14, Japan
2000,jaguar,XJ8,Compact Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,93,13, India
2000,jaguar,XJR,Compact Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,14,20,16,93,13, India
2000,kia,Sephia/Spectra,Compact Cars,1.8,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,29,23,93,12, South Korea
2000,kia,Sephia/Spectra,Compact Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,26,22,93,12, South Korea
2000,lexus,ES 300,Compact Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,24,20,92,13, Japan
2000,mazda,Millenia,Compact Cars,2.3,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,TRUE,FALSE,17,25,20,92,13, Japan
2000,mazda,Millenia,Compact Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,24,20,92,13, Japan
2000,mazda,Protege,Compact Cars,1.6,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,30,26,93,13, Japan
2000,mazda,Protege,Compact Cars,1.6,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,25,31,27,93,13, Japan
2000,mazda,Protege,Compact Cars,1.8,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,27,23,93,13, Japan
2000,mazda,Protege,Compact Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,28,25,93,13, Japan
2000,mercedes-benz,C230 Kompressor,Compact Cars,2.3,Automatic 5-spd,4,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,19,26,22,88,13, Germany
2000,mercedes-benz,C280,Compact Cars,2.8,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,25,21,88,13, Germany
2000,mercedes-benz,C43 AMG,Compact Cars,4.3,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,21,18,88,13, Germany
2000,mercedes-benz,CL500,Compact Cars,5,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,21,17,88,12, Germany
2000,nissan,Altima,Compact Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,94,14, Japan
2000,nissan,Altima,Compact Cars,2.4,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,28,24,94,14, Japan
2000,nissan,Sentra,Compact Cars,1.8,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,30,26,88,12, Japan
2000,nissan,Sentra,Compact Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,32,26,88,12, Japan
2000,nissan,Sentra,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,27,23,88,12, Japan
2000,nissan,Sentra,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,28,24,88,12, Japan
2000,subaru,Legacy AWD,Compact Cars,2.5,Automatic 4-spd,4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,25,21,91,12, Japan
2000,subaru,Legacy AWD,Compact Cars,2.5,Manual 5-spd,4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,25,21,91,12, Japan
2000,toyota,Camry Solara,Compact Cars,2.2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,92,14, Japan
2000,toyota,Camry Solara,Compact Cars,2.2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,29,24,92,14, Japan
2000,toyota,Camry Solara,Compact Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,92,14, Japan
2000,toyota,Camry Solara,Compact Cars,3,Manual 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,92,14, Japan
2000,toyota,Corolla,Compact Cars,1.8,Automatic 3-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,24,29,26,88,12, Japan
2000,toyota,Corolla,Compact Cars,1.8,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,25,34,28,88,12, Japan
2000,toyota,Corolla,Compact Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,27,34,30,88,12, Japan
2000,toyota,Echo,Compact Cars,1.5,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,26,34,30,88,14, Japan
2000,toyota,Echo,Compact Cars,1.5,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,29,37,32,88,14, Japan
2000,volkswagen,Golf,Compact Cars,1.8,Automatic 4-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,26,22,88,18, Germany
2000,volkswagen,Golf,Compact Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,21,28,24,88,18, Germany
2000,volkswagen,Golf,Compact Cars,1.9,Automatic 4-spd,4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,29,40,33,88,18, Germany
2000,volkswagen,Golf,Compact Cars,1.9,Manual 5-spd,4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,35,44,38,88,18, Germany
2000,volkswagen,Golf,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,26,22,88,18, Germany
2000,volkswagen,Golf,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,28,24,88,18, Germany
2000,volkswagen,GTI,Compact Cars,1.8,Automatic 4-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,26,22,86,18, Germany
2000,volkswagen,GTI,Compact Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,21,28,24,86,18, Germany
2000,volkswagen,GTI,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,26,22,86,18, Germany
2000,volkswagen,GTI,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,28,24,86,18, Germany
2000,volkswagen,GTI,Compact Cars,2.8,Manual 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,86,18, Germany
2000,volkswagen,Jetta,Compact Cars,1.8,Automatic 4-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,26,22,87,13, Germany
2000,volkswagen,Jetta,Compact Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,21,28,24,87,13, Germany
2000,volkswagen,Jetta,Compact Cars,1.9,Automatic 4-spd,4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,29,40,33,87,13, Germany
2000,volkswagen,Jetta,Compact Cars,1.9,Manual 5-spd,4,Front-Wheel Drive,Diesel,TRUE,FALSE,FALSE,35,44,38,87,13, Germany
2000,volkswagen,Jetta,Compact Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,26,22,87,13, Germany
2000,volkswagen,Jetta,Compact Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,28,24,87,13, Germany
2000,volkswagen,Jetta,Compact Cars,2.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,24,19,87,13, Germany
2000,volkswagen,Jetta,Compact Cars,2.8,Manual 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,26,20,87,13, Germany
2000,acura,3.2TL,Midsize Cars,3.2,Automatic 5-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,27,20,96,14, Japan
2000,acura,3.5RL,Midsize Cars,3.5,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,22,18,96,15, Japan
2000,audi,A6,Midsize Cars,2.8,Automatic 5-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,18,98,15, Germany
2000,audi,A6 quattro,Midsize Cars,2.7,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,15,22,18,98,15, Germany
2000,audi,A6 quattro,Midsize Cars,2.7,Manual 6-spd,6,4-Wheel or All-Wheel Drive,Premium,TRUE,FALSE,FALSE,15,22,18,98,15, Germany
2000,audi,A6 quattro,Midsize Cars,2.8,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,98,15, Germany
2000,audi,A6 quattro,Midsize Cars,2.8,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,22,18,98,15, Germany
2000,audi,A6 quattro,Midsize Cars,4.2,Automatic 5-spd,8,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,98,15, Germany
2000,audi,A8 quattro,Midsize Cars,4.2,Automatic 5-spd,8,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,100,18, Germany
2000,bentley,Arnage,Midsize Cars,4.4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,15,12,106,12, Germany
2000,bentley,Arnage,Midsize Cars,6.7,Automatic 4-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,10,15,12,106,12, Germany
2000,bmw,740i/740i Sport,Midsize Cars,4.4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,100,13, Germany
2000,bmw,740i/740i Sport,Midsize Cars,4.4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,19,16,100,13, Germany
2000,buick,Century,Midsize Cars,3.1,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,27,21,102,17, United States
2000,buick,Regal,Midsize Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,27,21,102,17, United States
2000,buick,Regal,Midsize Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,TRUE,FALSE,16,25,19,102,17, United States
2000,cadillac,Catera,Midsize Cars,3,Automatic 4-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,18,99,14, United States
2000,cadillac,Eldorado,Midsize Cars,4.6,Automatic 4-spd,8,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,25,19,100,15, United States
2000,cadillac,Seville,Midsize Cars,4.6,Automatic 4-spd,8,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,25,19,104,15, United States
2000,chevrolet,Lumina/Monte Carlo,Midsize Cars,3.1,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,27,21,99.5,16, United States
2000,chevrolet,Lumina/Monte Carlo,Midsize Cars,3.4,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,29,21,99.5,16, United States
2000,chevrolet,Lumina/Monte Carlo,Midsize Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,27,21,99.5,16, United States
2000,chevrolet,Malibu,Midsize Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,28,23,99,16, United States
2000,chevrolet,Malibu,Midsize Cars,3.1,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,27,21,99,16, United States
2000,chrysler,Cirrus,Midsize Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,26,20,96,16, Italy/ United States
2000,chrysler,Cirrus,Midsize Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,96,16, Italy/ United States
2000,chrysler,Cirrus,Midsize Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,24,19,96,16, Italy/ United States
2000,dodge,Stratus,Midsize Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,27,22,96,16, Italy/ United States
2000,dodge,Stratus,Midsize Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,26,20,96,16, Italy/ United States
2000,dodge,Stratus,Midsize Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,96,16, Italy/ United States
2000,dodge,Stratus,Midsize Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,24,19,96,16, Italy/ United States
2000,honda,Accord,Midsize Cars,2.3,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,97.5,14, Japan
2000,honda,Accord,Midsize Cars,2.3,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,26,22,97.5,14, Japan
2000,honda,Accord,Midsize Cars,2.3,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,22,29,24,97.5,14, Japan
2000,honda,Accord,Midsize Cars,2.3,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,27,23,97.5,14, Japan
2000,honda,Accord,Midsize Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,97.5,14, Japan
2000,hyundai,Sonata,Midsize Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,100,13, South Korea
2000,hyundai,Sonata,Midsize Cars,2.4,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,27,22,100,13, South Korea
2000,hyundai,Sonata,Midsize Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,20,100,13, South Korea
2000,hyundai,Sonata,Midsize Cars,2.5,Manual 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,100,13, South Korea
2000,infiniti,I30,Midsize Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,102,15, Japan
2000,infiniti,Q45,Midsize Cars,4.1,Automatic 4-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,21,18,97,13, Japan
2000,jaguar,Vanden Plas,Midsize Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,102,13, India
2000,jaguar,Vanden Plas S/C,Midsize Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,14,20,16,102,13, India
2000,jaguar,S-type (X200) V6,Midsize Cars,3,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,99,12, India
2000,jaguar,S-type (X200) V8,Midsize Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,21,17,99,12, India
2000,jaguar,XJ8L,Midsize Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,102,13, India
2000,lexus,GS 300/GS 400,Midsize Cars,3,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,23,19,100,15, Japan
2000,lexus,GS 300/GS 400,Midsize Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,22,18,100,15, Japan
2000,lexus,LS 400,Midsize Cars,4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,19,102,14, Japan
2000,lincoln,LS,Midsize Cars,3,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,18,104,13, United States
2000,lincoln,LS,Midsize Cars,3,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,104,13, United States
2000,lincoln,LS,Midsize Cars,3,Manual 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,23,18,104,13, United States
2000,lincoln,LS,Midsize Cars,3.9,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,17,104,13, United States
2000,lincoln,LS,Midsize Cars,3.9,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,17,104,13, United States
2000,mazda,626,Midsize Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,25,22,97,14, Japan
2000,mazda,626,Midsize Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,23,29,25,97,14, Japan
2000,mazda,626,Midsize Cars,2.5,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,24,20,97,14, Japan
2000,mazda,626,Midsize Cars,2.5,Manual 5-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,19,25,21,97,14, Japan
2000,mercedes-benz,E320,Midsize Cars,3.2,Automatic 5-spd,6,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,27,21,95,15, Germany
2000,mercedes-benz,E320 4Matic,Midsize Cars,3.2,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,25,21,95,15, Germany
2000,mercedes-benz,E430,Midsize Cars,4.3,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,22,18,95,15, Germany
2000,mercedes-benz,E430 4Matic,Midsize Cars,4.3,Automatic 5-spd,8,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,21,18,95,15, Germany
2000,mercedes-benz,E55 AMG,Midsize Cars,5.5,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,21,17,95,15, Germany
2000,mitsubishi,Diamante,Midsize Cars,3.5,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,23,18,101,14, Japan
2000,mitsubishi,Galant,Midsize Cars,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,26,21,96,14, Japan
2000,mitsubishi,Galant,Midsize Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,17,25,20,96,14, Japan
2000,nissan,Maxima,Midsize Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,20,102,15, Japan
2000,nissan,Maxima,Midsize Cars,3,Manual 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,25,21,102,15, Japan
2000,saab,9-3,Midsize Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,17,24,20,90,22, Sweden
2000,saab,9-3,Midsize Cars,2,Automatic 4-spd,4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,18,23,20,90,22, Sweden
2000,saab,9-3,Midsize Cars,2,Manual 5-spd,4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,19,27,22,90,22, Sweden
2000,saab,9-3,Midsize Cars,2,Manual 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,19,27,22,90,22, Sweden
2000,saab,9-3 Viggen,Midsize Cars,2.3,Manual 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,18,27,21,90,22, Sweden
2000,saab,9-5,Midsize Cars,2.3,Automatic 4-spd,4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,17,25,20,99,16, Sweden
2000,saab,9-5,Midsize Cars,2.3,Automatic 4-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,16,22,19,99,16, Sweden
2000,saab,9-5,Midsize Cars,2.3,Manual 5-spd,4,Front-Wheel Drive,Regular,TRUE,FALSE,FALSE,18,27,21,99,16, Sweden
2000,saab,9-5,Midsize Cars,2.3,Manual 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,18,25,20,99,16, Sweden
2000,saab,9-5,Midsize Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,16,24,19,99,16, Sweden
2000,toyota,Camry,Midsize Cars,2.2,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,28,23,97,14, Japan
2000,toyota,Camry,Midsize Cars,2.2,Manual 5-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,29,24,97,14, Japan
2000,toyota,Camry,Midsize Cars,3,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,97,14, Japan
2000,toyota,Camry,Midsize Cars,3,Manual 5-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,26,21,97,14, Japan
2000,volkswagen,Passat,Midsize Cars,1.8,Automatic 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,18,27,21,95,15, Germany
2000,volkswagen,Passat,Midsize Cars,1.8,Manual 5-spd,4,Front-Wheel Drive,Premium,TRUE,FALSE,FALSE,21,29,24,95,15, Germany
2000,volkswagen,Passat,Midsize Cars,2.8,Automatic 5-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,16,24,19,95,15, Germany
2000,volkswagen,Passat,Midsize Cars,2.8,Manual 5-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,18,26,21,95,15, Germany
2000,volkswagen,Passat 4motion,Midsize Cars,2.8,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,95,15, Germany
2000,audi,A8 L,Large Cars,4.2,Automatic 5-spd,8,4-Wheel or All-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,104,18, Germany
2000,bmw,740il/740il Protection,Large Cars,4.4,Automatic 5-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,22,18,107,13, Germany
2000,bmw,750il/750il Protection,Large Cars,5.4,Automatic 5-spd,12,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,12,18,14,107,13, Germany
2000,buick,LeSabre,Large Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,27,20,108,18, United States
2000,buick,Park Avenue,Large Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,27,20,111,19, United States
2000,buick,Park Avenue,Large Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,TRUE,FALSE,16,25,19,111,19, United States
2000,cadillac,DeVille,Large Cars,4.6,Automatic 4-spd,8,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,15,25,19,115,19, United States
2000,chevrolet,Impala,Large Cars,3.4,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,29,21,105,18, United States
2000,chevrolet,Impala,Large Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,TRUE,FALSE,17,27,21,105,18, United States
2000,chevrolet,Impala,Large Cars,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,27,21,105,18, United States
2000,chrysler,300 M,Large Cars,3.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,24,19,105,17, Italy/ United States
2000,chrysler,Concorde,Large Cars,2.7,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,27,21,107,19, Italy/ United States
2000,chrysler,Concorde,Large Cars,3.2,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,107,19, Italy/ United States
2000,chrysler,LHS,Large Cars,3.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,24,19,107,19, Italy/ United States
2000,dodge,Intrepid,Large Cars,2.7,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,27,21,104,18, Italy/ United States
2000,dodge,Intrepid,Large Cars,2.7,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,27,21,104,18, Italy/ United States
2000,dodge,Intrepid,Large Cars,3.2,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,25,20,104,18, Italy/ United States
2000,dodge,Intrepid,Large Cars,3.5,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,24,19,104,18, Italy/ United States
2000,ford,Crown Victoria,Large Cars,4.6,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,23,18,111,21, United States
